0,1.2639414934717075,1.2793269579754367
1,1.1388009979483673,1.1891397578083132
2,1.0529901736251657,1.1150423377381797
3,0.9786453452481941,1.0517918157053188
4,0.922645908299566,0.9914075981707761
5,0.8656201392795221,0.9398279582662297
6,0.8032668709655817,0.8818825098197423
7,0.756525943505997,0.8338809725979324
8,0.7092206174587811,0.7872008474073762
9,0.6720125808051993,0.7493141896111767
10,0.63860615138633,0.7175725148949081
11,0.6102116631013287,0.6937963117033665
12,0.5699075738566366,0.660924483389824
13,0.5418480463382966,0.6394381676858293
14,0.5146639036695048,0.6166853948845655
15,0.4928774250090861,0.5984934473091491
16,0.4717291504492575,0.578934876207559
17,0.45017825786652654,0.5576552217449297
18,0.42383117692016736,0.5272178247633775
19,0.4031977843866454,0.5067975038058006
20,0.3838712596864013,0.4828789528352328
21,0.36533636259349034,0.46369047505883043
22,0.3521920756193843,0.45357745806194244
23,0.3318593605035363,0.42623278063064
24,0.3210341833624239,0.41543041515065054
25,0.3089025730453911,0.4000812959438027
26,0.2946518098142197,0.3814396669636707
27,0.28270888450419385,0.3653662548611793
28,0.2671266950318567,0.3437021438938312
29,0.2549882242334247,0.3275888846550239
30,0.2451630075738553,0.3167322590184792
31,0.23519786995083558,0.3044517055895025
32,0.2275173189700266,0.2955367774268742
33,0.22038286521693465,0.2846798650031447
34,0.2128248835087093,0.2755889402562549
35,0.2052922670447553,0.2677316284866903
36,0.19850240374742703,0.2587088278381622
37,0.19305137268098344,0.25411301339027376
38,0.18673921154299813,0.2477013156183907
39,0.1801057336793228,0.23852368064532056
40,0.17576336769165418,0.2337772557433472
41,0.16937029774537105,0.22796532011154796
42,0.1640256282346141,0.2238528544515674
43,0.15945064029549852,0.21768063900752574
44,0.15538251735215391,0.21361692595066842
45,0.15074757360605903,0.2078364437403054
46,0.14573642508253626,0.20316381985089
47,0.1417176338688896,0.19860578061360323
48,0.13688213258124876,0.1916519643002278
49,0.1339752737797519,0.18788942091483565
50,0.13068051942474068,0.18351155632788704
51,0.12695964295351228,0.17955502062327097
52,0.1241845787344803,0.1768644790474325
53,0.12120064805005654,0.17316842663435184
